sch_ID,sch_Name,sch_PhoneNo,sch_Email,sch_Address,sch_Code,sch_Year,sch_Status
1579,"SEKOLAH MENENGAH FOON YEW JOHOR BAHRU JOHOR",,,,1JB079,,
1580,"SEKOLAH MENENGAH FOON YEW JOHOR BAHRU JOHOR",,,,1JB080,,
1581,"SMK SKUDAI JOHOR BAHRU JOHOR",,,,1JB081,,
1582,"SEKOLAH MENENGAH KEBANGSAAN SKUDAI JOHOR BAHRU JOHOR",,,,1JB082,,
1583,"SEKOLAH MENENGAH KEBANGSAAN SKUDAI JOHOR BAHRU JOHOR",,,,1JB083,,
1584,"SMK SRI RAHMAT JOHOR BAHRU JOHOR",,,,1JB085,,
1585,"SMK SRI RAHMAT JOHOR BAHRU JOHOR",,,,1JB086,,
1586,"SEK MEN KEB SRI RAHMAT JOHOR BAHRU JOHOR",,,,2JB086,,
1587,"SMK SRI RAHMAT JOHOR BAHRU JOHOR",,,,1JB087,,
1588,"SEK MEN KEB AGAMA JOHOR BAHRU JOHOR",,,,1JB089,,
1589,"SMK LKTP ULU TEBRAU JOHOR",,,,1JB093,,
1590,"SMK TANJUNG ADANG JOHOR BAHRU JOHOR",,,,1JB097,,
1591,"SMK TANJUNG ADANG J BHARU (CALON PERSENDIRIAN)",,,,2JB097,,
1592,"SEK MEN KEB TAMAN PELANGI JOHOR BAHRU JOHOR",,,,1JB101,,
1593,"SMK TMN PELANGI J BHARU (CALON PERSENDIRIAN)",,,,2JB101,,
1594,"SEK MEN KEB TAMAN PELANGI JOHOR BAHRU JOHOR",,,,1JB102,,
1595,"SEKOLAH MENENGAH TAMAN JOHOR JAYA 1 JOHOR",,,,1JB105,,
1596,"SEKOLAH MENENGAH TAMAN JOHOR JAYA 1 JOHOR",,,,1JB106,,
1597,"SMK TAMAN TUN AMINAH JOHOR BAHRU JOHOR",,,,1JB109,,
1598,"SMK TAMAN TUN AMINAH JOHOR BAHRU JOHOR",,,,1JB110,,
1599,"SEK MEN KEB TMN TUN AMINAH J BHARU (CALON PERSENDIRIAN",,,,2JB110,,
1600,"SMK TAMAN TUN AMINAH JOHOR BAHRU JOHOR",,,,1JB111,,
1601,"SEK MEN KEB PASIR GUDANG 2 PASIR GUDANG JOHOR",,,,1JB113,,
1602,"SMK PASIR GUDANG 2 PASIR GUDANG JOHOR",,,,1JB114,,
1603,"SEKOLAH MENENGAH FOON YEW JOHOR",,,,1JB117,,
1604,"SEK MEN KEB TAMAN UNIVERSITI JOHOR BAHRU JOHOR",,,,1JB121,,
1605,"SMK TAMAN UNIVERSITI (A) J BHARU (CALON PERSENDIRIAN)",,,,2JB121,,
1606,"SEK MEN KEB TAMAN UNIVERSITI JOHOR BAHRU JOHOR",,,,1JB122,,
1607,"SEK MEN KEB TAMAN UNIVERSITI JOHOR BAHRU JOHOR",,,,1JB123,,
1608,"SEK MEN KEB BANDAR BARU UDA JOHOR BAHRU JOHOR",,,,1JB125,,
1609,"SEK MEN KEB BANDAR BARU UDA JOHOR BAHRU JOHOR",,,,1JB126,,
1610,"SEKOLAH MENENGAH ISLAM HIDAYAH",,,,2JB126,,
1611,"SMK BANDAR BARU UDA JB (CALON PERSENDIRIAN)",,,,3JB126,,
1612,"SMK PERMAS JAYA JOHOR BAHRU JOHOR",,,,1JB129,,
1613,"SMK PERMAS JAYA JOHOR BAHRU JOHOR",,,,1JB130,,
1614,"SMK PERMAS JAYA JOHOR BAHRU JOHOR",,,,1JB131,,
1615,"SEK MEN KEB TAMAN JOHOR JAYA 2 JOHOR",,,,1JB133,,
1616,"SEK MEN KEB TAMAN JOHOR JAYA 2 JOHOR",,,,1JB134,,
1617,"SEK MEN  KEB JOHOR JAYA 2 J BHARU (CALON PERSENDIRIAN)",,,,2JB134,,
1618,"SEKOLAH MENENGAH KEBANGSAAN TAMAN DAYA JOHOR",,,,1JB141,,
1619,"SEK MEN KEB TAMAN DAYA JOHOR BAHRU JOHOR",,,,2JB141,,
1620,"SEKOLAH MENENGAH KEBANGSAAN TAMAN DAYA JOHOR",,,,1JB142,,
1621,"SEK MEN KEB TAMAN DAYA J BAHRU (CALON PERSENDIRIAN)",,,,2JB142,,
1622,"SMK SERI PERLING JOHOR",,,,1JB145,,
1623,"SMK SERI PERLING JOHOR",,,,1JB146,,
1624,"SEK MEN KEB SRI PERLING JOHOR (CALON PERSENDIRIAN)",,,,2JB146,,
1625,"SEKOLAH MENENGAH SAINS JOHOR",,,,1JC001,,
1626,"SEKOLAH MENENGAH SAINS JOHOR",,,,2JC001,,
1627,"SEK MEN KEB TINGGI KLUANG JOHOR",,,,1JC005,,
1628,"SMK CANOSSIAN CONVENT JOHOR",,,,1JC009,,
1629,"SMK SULTAN ABDUL JALIL JOHOR",,,,1JC013,,
1630,"SMK SULTAN ABDUL JALIL JOHOR",,,,1JC014,,
1631,"SMK SULTAN ABDUL JALIL JOHOR",,,,1JC015,,
1632,"SMK TENGKU ARIS BENDAHARA KLUANG JOHOR",,,,1JC017,,
1633,"SMK TENGKU ARIS BENDAHARA KLUANG JOHOR",,,,1JC018,,
1634,"SEK MEN KEB TENGKU ARIS BENDAHARA KLUANG",,,,2JC018,,
1635,"SEKOLAH MENENGAH KAHANG KLUANG JOHOR",,,,1JC021,,
1636,"SEK MEN KEB KAHANG KELUANG (CALON PERSENDIRIAN)",,,,2JC021,,
1637,"SEK MEN KEB DATO HAJI HASSAN YUNOS RENGAM JOHOR",,,,1JC025,,
1638,"SEKOLAH DATO'ABDUL RAHMAN ANDAK SIMPANG RENGGAM",,,,1JC029,,
1639,"SEKOLAH DATO' ABDUL RAHMAN ANDAK SIMPANG RENGAM",,,,1JC030,,
1640,"SEK MEN KEB DATO ABDUL RAHMAN ANDAK KLUANG",,,,2JC030,,
1641,"SEKOLAH DATO' ABDUL RAHMAN ANDAK SIMPANG RENGGAM",,,,1JC031,,
1642,"CALON PERSENDIRIAN PERSEORANGAN JOHOR",,,,2JC031,,
1643,"SEKOLAH MENENGAH KEBANGSAAN PALOH JOHOR",,,,1JC033,,
1644,"SEKOLAH MENENGAH KEBANGSAAN PALOH JOHOR",,,,1JC034,,
1645,"SEKOLAH MENENGAH CHONG HWA KLUANG JOHOR",,,,1JC037,,
1646,"SEKOLAH MENENGAH CHONG HWA KLUANG JOHOR",,,,1JC038,,
1647,"SEKOLAH MEN KEB JALAN MENGKIBOL KLUANG JOHOR",,,,1JC041,,
1648,"SEK MEN KEB JLN MENGKIBOL KLUANG (CALON PERSENDIRIAN)",,,,2JC041,,
1649,"SEKOLAH MEN KEB JALAN MENGKIBOL KLUANG JOHOR",,,,1JC042,,
1650,"SEKOLAH MENENGAH JALAN BATU PAHAT KLUANG JOHOR",,,,1JC045,,
1651,"SEKOLAH MENENGAH JALAN BATU PAHAT KLUANG JOHOR",,,,1JC046,,
1652,"SEK MEN KEB LAYANG-LAYANG JOHOR",,,,1JC049,,
1653,"SEK MEN KEB LAYANG-LAYANG JOHOR",,,,1JC050,,
1654,"SEK MEN KEB KAHANG TIMUR JOHOR",,,,1JC053,,
1655,"SMK KAHANG TIMUR KLUANG (CALON PERSENDIRIAN)",,,,2JC053,,
1656,"SEK MEN KEB KAHANG TIMUR JOHOR",,,,1JC054,,
1657,"SEKOLAH MENENGAH AGAMA KERAJAAN JOHOR",,,,1JC057,,
1658,"MADRASAH ARABIAH KLUANG JOHOR",,,,1JC061,,
1659,"SMK TAMAN KLUANG BARAT JOHOR",,,,1JC065,,
1660,"SMK TAMAN KLUANG BARAT JOHOR",,,,1JC066,,
1661,"SMK TAMAN KLUANG BARAT KLUANG (CALON PERSENDIRIAN)",,,,2JC066,,
1662,"SEKOLAH MENENGAH KEBANGSAAN LKTP BELITONG JOHOR",,,,1JC069,,
1663,"SEKOLAH MENENGAH KEBANGSAAN LKTP BELITONG JOHOR",,,,1JC070,,
1664,"SEK MEN KEB BANDAR MAHARANI (CALON PERSENDIRIAN)",,,,2JC130,,
1665,"SMK TUN HABAB KOTA TINGGI JOHOR",,,,1JD001,,
1666,"SMK TUN HABAB KOTA TINGGI JOHOR",,,,1JD002,,
1667,"SEKOLAH MENENGAH KEBANGSAAN LAKSAMANA JOHOR",,,,1JD005,,
1668,"SEKOLAH MENENGAH KEBANGSAAN LAKSAMANA JOHOR",,,,1JD006,,
1669,"SEK MEN KEB LAKSAMANA K TINGGI (CALON PERSENDIRIAN)",,,,2JD006,,
1670,"SMK TAN SRI SYED JAAFAR ALBAR KOTA TINGGI JOHOR",,,,1JD009,,
1671,"SMK TAN SRI SYED JAAFAR ALBAR  (CALON PERSENDIRIAN)",,,,2JD009,,
1672,"SEK MEN KEB BANDAR EASTER KOTA TINGGI JOHOR",,,,1JD013,,
1673,"SEK MEN KEB BANDAR EASTER KOTA TINGGI JOHOR",,,,1JD014,,
1674,"SMK AIR TAWAR KOTA TINGGI JOHOR",,,,1JD017,,
1675,"SMK AIR TAWAR KOTA TINGGI JOHOR",,,,1JD018,,
1676,"SMK AIR TAWAR K TINGGI (CALON PERSENDIRIAN)",,,,2JD018,,
1677,"SMK BANDAR MAS KOTA TINGGI JOHOR",,,,1JD021,,
1678,"SMK BANDAR MAS KOTA TINGGI JOHOR",,,,1JD022,,
1679,"SEKOLAH MENENGAH KEBANGSAAN ADELA KOTA TINGGI JOHOR",,,,1JD025,,
1680,"SEKOLAH MENENGAH KEBANGSAAN ADELA KOTA TINGGI JOHOR",,,,1JD026,,
1681,"SEK MEN KEB ADELA KOTA TINGGI",,,,2JD026,,
1682,"SMK TANJUNG DATUK PENGERANG JOHOR",,,,1JD029,,
1683,"SMK BANDAR KOTA TINGGI JOHOR",,,,1JD033,,
1684,"SEKOLAH MENENGAH KEBANGSAAN BANDAR KOTA TINGGI JOHOR",,,,1JD034,,
1685,"SEK MEN KEB BANDAR KOTA TINGGI (CALON PERSENDIRIAN)",,,,2JD034,,
1686,"SEKOLAH MENENGAH KEBANGSAAN SEMENCHU KOTA TINGGI JOHOR",,,,1JD037,,
1687,"SEKOLAH MENENGAH KEBANGSAAN SEMENCHU KOTA TINGGI JOHOR",,,,1JD038,,
1688,"SEKOLAH MENENGAH KEBANGSAAN LOK HENG KOTA TINGGI JOHOR",,,,1JD041,,
1689,"SEKOLAH MENENGAH KEBANGSAAN LOK HENG KOTA TINGGI JOHOR",,,,1JD042,,
1690,"SEKOLAH MENENGAH KEBANGSAAN LINGGIU KOTA TINGGI JOHOR",,,,1JD045,,
1691,"SEKOLAH ARAB KOTA TINGGI JOHOR",,,,1JD049,,
1692,"SEK MEN KEB AGAMA BANDAR PENAWAR JOHOR",,,,1JD053,,
1693,"SMK BANDAR PENAWAR KOTA TINGGI JOHOR",,,,1JD057,,
1694,"SEKOLAH MENENGAH SAINS KOTA TINGGI JOHOR",,,,1JD065,,
1695,"SEKOLAH MENENGAH KEBANGSAAN MERSING JOHOR",,,,1JE001,,
1696,"SEKOLAH MENENGAH KEBANGSAAN SRI MERSING JOHOR",,,,1JE005,,
1697,"SEKOLAH MENENGAH KEBANGSAAN UNGKU HUSIN ENDAU JOHOR",,,,1JE009,,
1698,"SMK TENGGAROH A JOHOR",,,,1JE013,,
1699,"SMK TENGGAROH A JOHOR",,,,1JE014,,
1700,"SEKOLAH MENENGAH PAI CHEE JOHOR",,,,1JE017,,
1701,"SEK MEN ARAB MERSING MERSING JOHOR",,,,2JE017,,
1702,"SEKOLAH MENENGAH KEBANGSAAN NITAR MERSING JOHOR",,,,1JE021,,
1703,"SEKOLAH MENENGAH KEBANGSAAN TENGGAROH B MERSING JOHOR",,,,1JE025,,
1704,"SMK PEKAN BARU MUAR JOHOR",,,,1JF001,,
1705,"SEKOLAH AGAMA ARAB TANWIRIAH MUAR",,,,2JF001,,
1706,"SMK SERI MENANTI MUAR JOHOR",,,,1JF005,,
1707,"SMK RAJA MUDA PARIT JAWA MUAR JOHOR",,,,1JF009,,
1708,"SMK RAJA MUDA PT JAWA MUAR (CALON PERSENDIRIAN)",,,,2JF009,,
1709,"SMK TENGKU MAHKOTA MUAR JOHOR",,,,1JF013,,
1710,"SMK TENGKU MAHKOTA MUAR JOHOR",,,,1JF014,,
1711,"SMK TKU MAHKOTA MUAR (CALON PERSENDIRIAN)",,,,2JF014,,
1712,"SMK DATO' SRI AMAR DIRAJA MUAR JOHOR",,,,1JF017,,
1713,"SMK CONVENT MUAR JOHOR",,,,1JF021,,
1714,"SEKOLAH TINGGI MUAR MUAR JOHOR",,,,1JF025,,
1715,"SMK P SULTAN ABU BAKAR MUAR JOHOR",,,,1JF029,,
1716,"SMK P SULTAN ABU BAKAR MUAR JOHOR",,,,1JF030,,
1717,"SMK SRI MUAR MUAR JOHOR",,,,1JF033,,
1718,"SMK SRI MUAR MUAR JOHOR",,,,1JF034,,
1719,"SMK JALAN JUNID MUAR JOHOR",,,,1JF037,,
1720,"SMK AGAMA MAAHAD MUAR JOHOR",,,,1JF041,,
1721,"SMK ST ANDREW MUAR JOHOR",,,,1JF045,,
1722,"SMK TUN PERAK MUAR JOHOR",,,,1JF049,,
1723,"SEK MEN KEB TUN PERAK MUAR",,,,2JF049,,
1724,"SMK SULTAN ALAUDDIN RIAYAT SHAH I PAGOH MUAR JOHOR",,,,1JF053,,
1725,"SMK SUL ALAUDDIN RIAYAT SHAH MUAR (CALON PERSENDIRIAN)",,,,2JF053,,
1726,"SMK SULTAN ALAUDDIN RIAYAT SHAH I PAGOH MUAR JOHOR",,,,1JF054,,
1727,"SMK LENGA MUAR JOHOR",,,,1JF057,,
1728,"SMK PARIT BUNGA MUAR JOHOR",,,,1JF065,,
1729,"SMK PEI HWA SUNGAI MATI MUAR JOHOR",,,,1JF069,,
1730,"SM PEI HWA PERSENDIRIAN SG MATI MUAR",,,,2JF069,,
1731,"SMK PEI HWA SUNGAI MATI MUAR JOHOR",,,,1JF070,,
1732,"SMK PEI HWA SG MATI MUAR (CALON PERSENDIRIAN)",,,,2JF070,,
1733,"SMK TENGKU MAHMUD ISKANDAR MUAR JOHOR",,,,1JF073,,
1734,"SEKOLAH AGAMA ARAB DARUL ULUM MUAR",,,,2JF073,,
1735,"SMK TENGKU MAHMUD ISKANDAR MUAR JOHOR",,,,1JF074,,
1736,"SMK BUKIT GAMBIR MUAR JOHOR",,,,1JF077,,
1737,"SMK BUKIT GAMBIR MUAR JOHOR",,,,1JF078,,
1738,"SMK TENGKU TEMENGGONG AHMAD MUAR JOHOR",,,,1JF081,,
1739,"SM AGAMA ARAB SHAMSUDDINIAH MUAR JOHOR",,,,2JF081,,
1740,"SMK TUN SRI LANANG MUAR JOHOR",,,,1JF085,,
1741,"SMK LEDANG TANGKAK JOHOR",,,,1JF089,,
1742,"SMK LEDANG TANGKAK JOHOR",,,,1JF090,,
1743,"SMK TUN MAMAT TANGKAK JOHOR",,,,1JF093,,
1744,"SMK TUN MAMAT TANGKAK JOHOR",,,,1JF094,,
1745,"MADRASATUL LOGHATIL ARABIAH TANGKAK JOHOR",,,,2JF094,,
1746,"CHUNG HWA HIGH SCHOOL MUAR JOHOR",,,,1JF105,,
1747,"SMK TUN DR ISMAIL BAKRI MUAR JOHOR",,,,1JF109,,
1748,"SMK TUN DR ISMAIL BAKRI MUAR JOHOR",,,,1JF110,,
1749,"SMK TUN DR ISMAIL MUAR (CALON PERSENDIRIAN)",,,,2JF110,,
1750,"SMK BUKIT PASIR MUAR JOHOR",,,,1JF113,,
1751,"SMK AIR HITAM BATU 15 MUAR JOHOR",,,,1JF117,,
1752,"SM ARAB LOGHATUL QURAN MUAR JOHOR",,,,1JF125,,
1753,"SMK BANDAR MAHARANI MUAR JOHOR",,,,1JF129,,
1754,"SMK BANDAR MAHARANI MUAR JOHOR",,,,1JF130,,
1755,"SEK MEN KEB BANDAR MAHARANI MUAR (CALON PERSENDIRIAN)",,,,2JF130,,
1756,"SMK SAGIL TANGKAK MUAR JOHOR",,,,1JF133,,
1757,"SEK MEN KEB DATO' PENGGAWA BARAT PONTIAN JOHOR",,,,1JG001,,
1758,"SEK MEN KEB DATO' PENGGAWA BARAT PONTIAN JOHOR",,,,1JG002,,
1759,"SEKOLAH MENENGAH KEBANGSAAN SRI PERHENTIAN JOHOR",,,,1JG005,,
1760,"SEKOLAH MENENGAH KEBANGSAAN SRI PERHENTIAN JOHOR",,,,1JG006,,
1761,"SEK MEN KEB SRI PERHENTIAN PONTIAN",,,,2JG006,,
1762,"SEKOLAH MENENGAH KEBANGSAAN PEKAN NANAS JOHOR",,,,1JG009,,
1763,"SMK TELOK KERANG PONTIAN JOHOR",,,,1JG013,,
1764,"SEKOLAH MENENGAH KEBANGSAAN SRI KUKUP JOHOR",,,,1JG017,,
1765,"SMK SRI KUKUP PONTIAN (CALON PERSENDIRIAN)",,,,2JG017,,
1766,"SMK AYER BALOI PONTIAN  JOHOR",,,,1JG021,,
1767,"SEK MENENGAH KEBANGSAAN PARIT BETAK BENUT JOHOR",,,,1JG025,,
1768,"SEKOLAH MENENGAH KEBANGSAAN BENUT JOHOR",,,,1JG029,,
1769,"SMK BENUT PONTIAN (CALON PERSENDIRIAN)",,,,2JG029,,
1770,"SEKOLAH MENENGAH KEBANGSAAN BENUT JOHOR",,,,1JG030,,
1771,"SMK DATO' ALI HAJI AHMAD PONTIAN JOHOR",,,,1JG033,,
1772,"SEK MEN KEB SRI TANJUNG BENUT PONTIAN JOHOR",,,,1JG037,,
1773,"SEK MEN KEB SRI TANJUNG PONTIAN (CALON PERSENDIRIAN)",,,,2JG037,,
1774,"SEK MEN KEB DATO' MOHD YUNOS SULAIMAN PONTIAN JOHOR",,,,1JG041,,
1775,"SMK DATO MOHD YUNOS SULAIMAN P NANAS (CALON PERSENDIRI",,,,2JG041,,
1776,"SMK KAYU ARA PASONG PONTIAN JOHOR",,,,1JG045,,
1777,"MADRASAH BUGISIAH TAMPOK  BENUT JOHOR",,,,1JG049,,
1778,"SEKOLAH ARAB BANDAR PONTIAN JOHOR",,,,1JG053,,
1779,"SEKOLAH MENENGAH AGAMA AN NUR PONTIAN JOHOR",,,,1JG057,,
1780,"SEKOLAH MENENGAH KEBANGSAAN JEMENTAH SEGAMAT JOHOR",,,,1JH001,,
1781,"SEKOLAH MENENGAH KEBANGSAAN JEMENTAH SEGAMAT JOHOR",,,,1JH002,,
1782,"SMK CANOSSIAN CONVENT SEGAMAT JOHOR",,,,1JH005,,
1783,"SEK MENENGAH KEBANGSAAN TINGGI SEGAMAT JOHOR",,,,1JH009,,
1784,"SMK TINGGI SEGAMAT JOHOR",,,,1JH010,,
1785,"SEK MEN ARAB KHAIRIAH SEGAMAT JOHOR",,,,2JH010,,
1786,"SEK MEN TINGGI SEGAMAT",,,,3JH010,,
1787,"SEKOLAH MENENGAH SEG HWA SEGAMAT JOHOR",,,,1JH013,,
1788,"SEKOLAH MENENGAH SEG HWA SEGAMAT JOHOR",,,,1JH014,,
1789,"SEKOLAH MENENGAH SEG HWA SEGAMAT JOHOR",,,,1JH015,,
1790,"SEK MEN BULOH KASAP 85010 SEGAMAT JOHOR",,,,1JH017,,
1791,"SEK MEN KEB BATU ANAM SEGAMAT JOHOR",,,,1JH021,,
1792,"SEK MEN KEB DATO' BENTARA DALAM SEGAMAT JOHOR",,,,1JH025,,
1793,"SEK MEN KEB DATO' BENTARA DALAM SEGAMAT JOHOR",,,,1JH026,,
1794,"SEK MEN KEB PADUKA TUAN SEGAMAT JOHOR",,,,1JH029,,
1795,"SEK MEN KEB PADUKA TUAN SEGAMAT JOHOR",,,,1JH030,,
1796,"SMK PADUKA TUAN SEGAMAT (CALON PERSENDIRIAN)",,,,2JH030,,
1797,"SEK MEN KEBANGSAAN AGAMA SEGAMAT JOHOR",,,,1JH033,,
1798,"SEKOLAH MENENGAH MUNSHI IBRAHIM LABIS JOHOR",,,,1JH037,,
1799,"SEKOLAH MENENGAH MUNSHI IBRAHIM LABIS JOHOR",,,,1JH038,,
1800,"SEKOLAH MENENGAH KEBANGSAAN CHAAH JOHOR",,,,1JH041,,
1801,"SEKOLAH MENENGAH KEBANGSAAN CHAAH JOHOR",,,,1JH042,,
1802,"SEKOLAH MENENGAH BEKOK SEGAMAT JOHOR",,,,1JH045,,
1803,"SEK MEN KEB BEKOK SEGAMAT",,,,2JH045,,
1804,"SEKOLAH MENENGAH KEBANGSAAN LABIS JOHOR",,,,1JH049,,
1805,"SEKOLAH MENENGAH KEBANGSAAN LABIS JOHOR",,,,1JH050,,
1806,"SEK MEN KEB TENANG STESEN SEGAMAT JOHOR",,,,1JH053,,
1807,"SEK MEN KEB TENANG STESEN SEGAMAT JOHOR",,,,1JH054,,
1808,"SEKOLAH MENENGAH KEBANGSAAN LKTP PALONG TIMUR JOHOR",,,,1JH061,,
1809,"SEKOLAH MENENGAH KEBANGSAAN LKTP PEMANIS JOHOR",,,,1JH065,,
1810,"SEK MEN KEBANGSAAN MAOKIL JOHOR",,,,1JH069,,
1811,"SEKOLAH MENENGAH KEBANGSAAN GEMEREH SEGAMAT JOHOR",,,,1JH077,,
1812,"SEKOLAH MENENGAH TUNKU ABDUL RAHMAN PUTRA JOHOR",,,,1JJ001,,
1813,"SEKOLAH MENENGAH TUNKU ABDUL RAHMAN PUTRA JOHOR",,,,1JJ002,,
1814,"SEKOLAH MENENGAH KEBANGSAAN SULTAN IBRAHIM KULAI JOHOR",,,,1JJ005,,
1815,"SEKOLAH MENENGAH KEBANGSAAN SULTAN IBRAHIM KULAI JOHOR",,,,1JJ006,,
1816,"SEK MEN KEB SULTAN IBRAHIM KULAI (CALON PERSENDIRIAN)",,,,2JJ006,,
1817,"SEKOLAH MENENGAH SULTAN ALAUDDIN JOHOR",,,,1JJ009,,
1818,"SMK BANDAR TENGGARA 81000 KULAI JOHOR",,,,1JJ013,,
1819,"SMK BANDAR TENGGARA 81000 KULAI JOHOR",,,,1JJ014,,
1820,"SEK MEN AGAMA ARAB BANDAR TENGGARA KULAI JOHOR",,,,2JJ014,,
1821,"SMK BANDAR TENGGARA KULAI (CALON PERSENDIRIAN)",,,,3JJ014,,
1822,"SEKOLAH MENENGAH KEBANGSAAN SENAI JOHOR",,,,1JJ017,,
1823,"SEKOLAH MENENGAH KEBANGSAAN SENAI JOHOR",,,,1JJ018,,
1824,"SMK KELAPA SAWIT KULAI JOHOR",,,,1JJ021,,
1825,"SMK KELAPA SAWIT KULAI JOHOR",,,,1JJ022,,
1826,"SMK KELAPA SAWIT KULAI (CALON PERSENDIRIAN)",,,,2JJ022,,
1827,"SEKOLAH MENENGAH MUNSHI ABDULLAH JOHOR",,,,1JJ025,,
1828,"SMK MUNSHI ABDULLAH KULAI (CALON PERSENDIRIAN)",,,,2JJ025,,
1829,"SEK MEN KULAI BESAR KULAI JOHOR",,,,1JJ029,,
1830,"SEK MEN KULAI BESAR KULAI JOHOR",,,,1JJ030,,
1831,"SEK MEN KEB KULAI BESAR KULAI",,,,2JJ030,,
1832,"SMK KULAI BESAR KULAI (CALON PERSENDIRIAN)",,,,3JJ030,,
1833,"SEK MEN KEB TUNKU PUTRA LANGKAWI KEDAH",,,,1KA001,,
1834,"SEK MEN KEB KEDAWANG LANGKAWI KEDAH",,,,1KA002,,
1835,"SEK MEN AGAMA ISLAHIAH ULU MELAKA LANGKAWI",,,,2KA002,,
1836,"SEK MEN KEB MAHSURI LANGKAWI KEDAH",,,,1KA003,,
1837,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KA003,,
1838,"SEKOLAH MENENGAH KEBANGSAAN AYER HANGAT LANGKAWI KEDAH",,,,1KA004,,
1839,"SEKOLAH MENENGAH KEBANGSAAN MAHSURI LANGKAWI KEDAH",,,,1KA005,,
1840,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KA005,,
1841,"SEKOLAH MENENGAH KEBANGSAAN TUNKU PUTRA LANGKAWIKEDAH",,,,1KA007,,
1842,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KA007,,
1843,"SEKOLAH MENENGAH KEBANGSAAN TUNKU BENDAHARA KEDAH",,,,1KB001,,
1844,"SEK MEN KEB MEGAT DEWA KEDAH",,,,1KB002,,
1845,"SEKOLAH MENENGAH AGAMA NAHDHAH HASANAH KODIANG KEDAH",,,,1KB003,,
1846,"SEKOLAH MENENGAH KEBANGSAAN PULAU NYIOR KEDAH",,,,1KB004,,
1847,"SEKOLAH MENENGAH KEBANGSAAN PULAU NYIOR KEDAH",,,,1KB005,,
1848,"SEKOLAH MENENGAH KEBANGSAAN JITRA KEDAH",,,,1KB006,,
1849,"SEKOLAH MENENGAH KEBANGSAAN JITRA KEDAH",,,,1KB007,,
1850,"SEKOLAH MENENGAH SULTAN ABDUL HALIM KEDAH",,,,1KB008,,
1851,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KB008,,
1852,"SEKOLAH MENENGAH KEBANGSAAN TANJUNG PAUH KEDAH",,,,1KB009,,
1853,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KB009,,
1854,"SEK MEN KEB TUNKU ANUM TUNKU ABDUL RAHMAN KEDAH",,,,1KB010,,
1855,"SEKOLAH MENENGAH KEBANGSAAN SERI MAHAWANGSA KEDAH",,,,1KB011,,
1856,"SEKOLAH MENENGAH KEBANGSAAN SERI MAHAWANGSA KEDAH",,,,1KB012,,
1857,"SEKOLAH MENENGAH KEBANGSAAN HOSBA KEDAH",,,,1KB013,,
1858,"SEKOLAH MENENGAH KEBANGSAAN CHANGLUN KEDAH",,,,1KB014,,
1859,"SMK BANDAR BUKIT KAYU HITAM KEDAH",,,,1KB015,,
1860,"SEKOLAH MENENGAH KEBANGSAAN ALOR BIAK KEDAH",,,,1KB016,,
1861,"SEKOLAH MENENGAH KEBANGSAAN PERMATANG BONGLAI KEDAH",,,,1KB017,,
1862,"SEK MEN KEB AYER HITAM ALOR SETAR KEDAH",,,,1KB018,,
1863,"SEKOLAH MENENGAH KEBANGSAAN AYER HITAM KEDAH",,,,1KB019,,
1864,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KB019,,
1865,"MADRASAH NURUL ISLAM AYER HITAM ALOR SETAR KEDAH",,,,1KB020,,
1866,"SEKOLAH MENENGAH KEBANGSAAN SANGLANG KUBANG PASU KEDAH",,,,1KB021,,
1867,"SEKOLAH MENENGAH KEBANGSAAN CHANGLUN KEDAH",,,,1KB022,,
1868,"MAKTAB PENGAJIAN ISLAM KEDAH KODIANG KEDAH",,,,2KB026,,
1869,"SEKOLAH MENENGAH KEBANGSAAN KEPALA BATAS KEDAH",,,,1KC001,,
1870,"SEK MEN AGAMA DARUSSAADAH ALOR SETAR KEDAH",,,,1KC002,,
1871,"SEK MEN KEB SERI GUNONG KEDAH",,,,1KC003,,
1872,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL MALIK KEDAH",,,,1KC004,,
1873,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL MALIK KEDAH",,,,1KC005,,
1874,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KC005,,
1875,"SEK MEN KEB SULTANAH BAHIYAH ALOR STAR KEDAH",,,,1KC006,,
1876,"SEK MEN KEB SULTANAH BAHIYAH ALOR STAR KEDAH",,,,1KC007,,
1877,"SEK MEN KEB DATO' SYED OMAR ALOR STAR KEDAH",,,,1KC008,,
1878,"SEK MEN KEB DATO' SYED OMAR ALOR STAR KEDAH",,,,1KC009,,
1879,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KC009,,
1880,"SEKOLAH MENENGAH KEBANGSAAN DARULAMAN ALOR SETAR KEDAH",,,,1KC010,,
1881,"SEK MEN KEB SYED MOHAMED AL-BUKHARY ALOR STAR KEDAH",,,,1KC012,,
1882,"SEK MEN KEB SYED MOHAMED AL-BUKHARY ALOR STAR KEDAH",,,,1KC014,,
